theta,p,pair,phi,se_phi,q,se_q,x,y,se_x,se_y,rate,se_rate,n,exact_phi,exact_q,exact_rate,exact_x,exact_y,sum_of_angles,ideal_phi,composed_q
0.07853981633974483,0.02,nt,0.001880707078683535,0.02705131744068941,0.0714278134862153,0.005969975961098446,0.8571428571428571,0.0016120365394948952,0.011939893404597633,0.023186914660474945,0.1241,0.001903498445844738,3723,0.015565787624076908,0.06225471084037698,0.12105810139599939,0.8753845175155756,0.013627150097904696,0.015565787624076925,0.23646857190795348,0.06225471084037687
0.07853981633974483,0.02,nn,0.03756688294298548,0.07317587663730672,0.10972464029732898,0.018113926899823964,0.78,0.029315960912052116,0.03618976369991269,0.05714162472256102,0.020233333333333332,0.000812894941050309,607,4.361801712300024e-16,0.11664175148121864,0.019857091623810094,0.7667164970375627,3.3442653296271176e-16,0.0,0.0,0.11664175148121947
0.15707963267948966,0.02,tt,0.020483832439872732,0.009803418257387262,8.787776121366164e-05,0.0001692565400626937,0.9996144949884348,0.02047880011537352,0.00027258007052048075,0.009803750355514635,0.6925666666666667,0.0026640700621973694,20777,1.0013777597484051e-17,0.0003213710861169061,0.6933803576598898,0.9993572578277662,1.0007341320318779e-17,0.0,0.0,0.00032137108611696164
0.15707963267948966,0.02,tn,-0.10458767018443636,0.025313019872396578,0.07326628222323156,0.005862588066085224,0.8488038277511962,-0.08909952606635071,0.011567688735778186,0.02168857200784711,0.14,0.002003330560175563,4200,-0.10449433093073154,0.07868458977954068,0.13931427884252565,0.8380346344638181,-0.08788999371959527,-0.1044943309307319,-0.4780617283131708,0.0786845897795378
0.15707963267948966,0.02,nt,0.13901675859943521,0.02544570986080714,0.07820634480088984,0.006088967898450988,0.8354489891866479,0.11689540937056318,0.011918999640506312,0.021610527466508624,0.14133333333333334,0.0020112866712813653,4240,0.10449433093073193,0.0786845897795379,0.13931427884252565,0.8380346344638235,0.08788999371959619,0.1044943309307319,0.4780617283131708,0.0786845897795378
0.15707963267948966,0.02,nn,-0.02697032620699435,0.06542062089256123,0.10550763777252153,0.01526586881356814,0.7886977886977887,-0.02127659574468085,0.030511073581433856,0.05162808812971269,0.0261,0.0009204851981428056,783,4.340962974521509e-16,0.14475832141336414,0.02799108465505884,0.7104833571732717,3.0841819475029133e-16,0.0,0.0,0.14475832141336453
0.23561944901923448,0.02,tt,0.02373668136895134,0.010315407817379689,0.00039219499314752104,0.0002678026125791927,0.998934129183543,0.023715835371689885,0.0004765702843612023,0.01031021471440838,0.6261666666666666,0.002793337145316943,18785,-2.2184835051261188e-17,0.0008485157392330578,0.6266162832969426,0.9983029685215339,-2.214718668783462e-17,0.0,0.0,0.0008485157392336129
0.23561944901923448,0.02,tn,-0.2684822346931757,0.02323436989497438,0.09114928242237891,0.006503061418134761,0.7884069720308067,-0.21691031212959305,0.012387604118149837,0.01940773160480654,0.1666,0.002151313087395696,4998,-0.2836288085959448,0.10604767889098937,0.16497469902722622,0.7564249137088049,-0.22048826533250043,-0.2836288085959457,-0.7300384435646307,0.1060476788909906
0.23561944901923448,0.02,nt,0.32763353916722304,0.024535105039136945,0.1120402390475218,0.007110099732895914,0.7346456692913386,0.2496935022476502,0.013464403796342906,0.019579107155680394,0.16623333333333334,0.002149417069984497,4987,0.28362880859594564,0.10604767889099048,0.16497469902722658,0.7564249137088026,0.22048826533250043,0.2836288085959457,0.7300384435646307,0.1060476788909906
0.23561944901923448,0.02,nn,0.09359749305533603,0.07032380118742577,0.21479090582307153,0.01669574625266365,0.5679214402618658,0.05331179321486268,0.03332564703517295,0.040168694695022975,0.041,0.0011448289537452018,1230,-7.867710573618432e-16,0.18907548870254842,0.043434318648604926,0.6218490225949032,-4.892528130264207e-16,0.0,0.0,0.1890754887025491
