n,alpha,gamma,p0,pn,c,R,neg,R_env,neg_env,purity,purity_env,x,z,p_success,witness
6,0.2,0.385,0.04312633570133513,0.051942389875335115,0.045581746291837165,0.004910821181004055,0.028858372699210877,0.016112786612170638,1.3322676295501878e-15,0.025624876567524095,0.025624876567524088,0.9589220012227212,-0.09273348433486772,0.09506872557667025,0.004910821181004055
6,0.2,0.3875,0.04325013555053718,0.05068830762084966,0.045028127929484144,0.003555984757893871,0.028395685074116495,0.016303712938692483,2.220446049250313e-16,0.025281474522857672,0.02528147452285767,0.9586730716269626,-0.0791813427942577,0.09393844317138683,0.003555984757894093
6,0.2,0.39,0.04337799401056013,0.04945955938656006,0.04447901050453358,0.002202032987946856,0.027934966425915975,0.016492217107224816,5.551115123125783e-16,0.02494861909587538,0.02494861909587538,0.9582116046137277,-0.0655076006794959,0.09283755339712019,0.002202032987947078
6,0.2,0.3925,0.043510016835496025,0.04825573408468354,0.04393437564581235,0.0008487176206326552,0.02747617968688476,0.01667812435192939,1.2212453270876722e-15,0.024626088909404684,0.02462608890940468,0.9575331799775215,-0.05171556056153753,0.09176575092017956,0.0008487176206326552
6,0.2,0.395,0.04364631183281514,0.04707642565081504,0.04339420498214718,0.0,0.027019289896856535,0.016861255800211472,1.4432899320127035e-15,0.0243136700926418,0.024313670092641803,0.9566335008349398,-0.03780875570050807,0.09072273748363019,-0.0005042137013359094
6,0.2,0.3975,0.04378698888977537,0.04592123300283787,0.0428584801423653,0.0,0.026564264254084202,0.01704142841990186,1.3322676295501878e-15,0.024011156088253445,0.024011156088253452,0.9555084079956411,-0.023790953248603364,0.08970822189261324,-0.0018570174948202567
6,0.2,0.4,0.043932160000000095,0.044789759999999956,0.04232718275529334,0.0,0.026111072168986782,0.01721845496609986,4.440892098500626e-16,0.023718347466342424,0.023718347466342424,0.9541538946698475,-0.009666156909136525,0.08872192000000005,-0.0032099544894135246
6,0.2,0.4025,0.04408193929022529,0.04368161540216274,0.0418002944497585,0.0,0.025659685320893244,0.017392143927679404,2.220446049250313e-16,0.02343505174509345,0.023435051745093458,0.9525661214673647,0.004561390994994252,0.08776355469238803,-0.0037626419048084614
6,0.2,0.405,0.04423644304721514,0.042596412829215106,0.04127779685458769,0.0,0.025210077717865098,0.017562299473458776,1.3322676295501878e-15,0.023161083217917197,0.023161083217917204,0.9507414316380226,0.018887208090148766,0.08683285587643025,-0.0026372319492549146
6,0.2,0.40750000000000003,0.04439578974484591,0.041533770720658406,0.04075967159860759,0.0,0.024762225759706546,0.017728721398030833,6.661338147750939e-16,0.022896262786921077,0.022896262786921074,0.9486763664983533,0.0333065712041718,0.08592956046550432,-0.001548198244101573
6,0.2,0.41000000000000003,0.04456010007136012,0.04049331229536002,0.04024590031064537,0.0,0.024316108304277773,0.0178912050672575,7.771561172376096e-16,0.022640417802540162,0.02264041780254016,0.9463676809842579,0.047814516347275404,0.08505341236672014,-0.0004948239694293477
6,0.2,0.41250000000000003,0.04472949695678725,0.0394746655114747,0.03973646461952791,0.00052359821610648,0.023871706737174314,0.018049541363425625,7.196604031789455e-05,0.022393381909164047,0.022393381909164053,0.9438123592644315,0.06240583946539685,0.08420416246826196,0.00052359821610648
6,0.2,0.41500000000000004,0.04490410560053516,0.03847746302653512,0.03923134615408208,0.0015077662550939674,0.02342900504490497,0.018203516630065364,0.00021689150210202346,0.022154994896606932,0.02215499489660692,0.9410076303444695,0.07707509800809381,0.08338156862707027,0.0015077662550939674
6,0.2,0.4175,0.04508405349914909,0.037501342157711566,0.03873052654313476,0.0024583687708463753,0.022987989891654736,0.01835291261643257,0.00036990733055053404,0.021925102557270013,0.021925102557270013,0.9379509835869456,0.09181661335066327,0.08258539565686066,0.0024583687708463753
6,0.2,0.42,0.0452694704742402,0.03654594484224015,0.03823398741551309,0.0033760851465458597,0.022548650699716233,0.018497506421651266,0.0005310720436811911,0.02170355654885142,0.021703556548851418,0.9346401840683805,0.1066244741074222,0.08181541531648034,0.0033760851465458597
6,0.2,0.4225,0.04546048870058155,0.035610917598018946,0.03774171040004361,0.004261585604049323,0.022110979733680702,0.01863707043852081,0.0007004240646175663,0.02149021426246433,0.02149021426246433,0.9310732876899689,0.12149254036971896,0.08107140629860049,0.004261585604049323
6,0.2,0.425,0.04565724273437519,0.03469591148437511,0.0372536771255538,0.005115531282357422,0.021674972188488795,0.018771372296984445,0.0008779816107868932,0.02128493869603191,0.02128493869603191,0.9272486559553303,0.1364144488984138,0.0803531542187503,0.005115531282357422
6,0.2,0.4275,0.04585986954168474,0.03380058206299714,0.03676986922087009,0.005938574315745848,0.021240626281366692,0.018900174807259917,0.0010637427877051575,0.021087598332825794,0.021087598332825794,0.9231649703253506,0.15138361929621352,0.07966045160468188,0.005938574315745848
6,0.2,0.43,0.04606850852704019,0.0329245893590401,0.03629026831481975,0.006731357911559321,0.02080794334776659,0.019023235902634106,0.001257685883727655,0.020898067025030533,0.020898067025030526,0.9188212460576156,0.16639326118030673,0.07899309788608029,0.006731357911559321
6,0.2,0.4325,0.046283301562208404,0.032067597822395905,0.0358148560362294,0.007494516427666964,0.020376927941297862,0.01914030858191862,0.001459769857626414,0.02071622388220935,0.020716223882209353,0.9142168454359032,0.18143638237043436,0.07835089938460431,0.007494516427666964
6,0.2,0.435,0.046504393015135204,0.03122927628913511,0.03534361401392634,0.00822867544958239,0.019947587937726663,0.019251140851569204,0.0016699350069064867,0.020541953164562525,0.020541953164562532,0.9093514902939166,0.19650579810158209,0.07773366930427031,0.008228675449582612
6,0.2,0.4375,0.04673192977905287,0.030409297943115254,0.03487652387673711,0.00893445186724362,0.019519934643008274,0.019355475667466093,0.0018881038011242524,0.02037514418086509,0.020375144180865088,0.9042252737368509,0.21159414126419157,0.07714122772216812,0.00893445186724362
6,0.2,0.44,0.046966061301760134,0.029607340277760054,0.03441356725348894,0.009612453951457711,0.019093982905375118,0.019453050876358846,0.0021141818616146058,0.020215691190983296,0.020215691190983293,0.8988386709646436,0.2266938736680431,0.0765734015795202,0.009612453951457933
6,0.2,0.4425,0.047206939615067875,0.028823085058005255,0.03395472577300859,0.010263281430006765,0.018669751231393028,0.01954359915697168,0.002348059066707986,0.020063493312866443,0.020063493312866436,0.8931925491018297,0.24179729831882407,0.07603002467307313,0.010263281430006765
6,0.2,0.445,0.04745471936441512,0.028056218282415113,0.03349998106412313,0.01088752556341599,0.018247261905933176,0.01962684796077241,0.0025896107600830165,0.01991845443392146,0.019918454433921463,0.8872881759409428,0.25689657268895416,0.07551093764683023,0.01088752556341599
6,0.2,0.4475,0.04770955783865348,0.027306430145465903,0.0330493147556593,0.01148576922038691,0.017826541115914862,0.019702519452404088,0.0028386990390797395,0.019780483126677365,0.01978048312667736,0.8811272275093072,0.2719837229565895,0.07501598798411938,0.01148576922038691
6,0.2,0.45,0.047971615000000065,0.026573414999999986,0.032602708476444114,0.012058586952888195,0.01740761907766497,0.019770330449778717,0.0030951740997929855,0.01964949256865442,0.01964949256865442,0.8747117943729875,0.287050659178755,0.07454503000000005,0.012058586952888195
6,0.2,0.4525,0.04824105351415973,0.025856871319847076,0.03216014385530459,0.012606545070914965,0.016990530167645956,0.019829992363832982,0.003358875616317314,0.019525400466354058,0.019525400466354058,0.8680443865965025,0.302089191356673,0.0740979248340068,0.012606545070915187
6,0.2,0.455,0.04851803878061514,0.025156501662615082,0.03172160252106766,0.013130201716905265,0.016575313056278906,0.019881211137947385,0.0036296341327208825,0.01940812898329232,0.01940812898329232,0.8611279372827763,0.3170910463432242,0.07367454044323023,0.013130201716905265
6,0.2,0.4575,0.04880273896308661,0.02447201263264896,0.03128706610256003,0.01363010693982214,0.016162010844482655,0.019923687187027195,0.003907272447918886,0.01929760467200195,0.01929760467200195,0.8539658046246006,0.3320478855346081,0.07327475159573557,0.01363010693982214
6,0.2,0.46,0.049095325020160153,0.023803114844160023,0.030856516228608893,0.014106802768897753,0.015750671202502176,0.019957115336247,0.004191606975638584,0.019193758409934224,0.019193758409934224,0.8465617724066404,0.34695132328036676,0.07289843986432018,0.014106802768897753
6,0.2,0.4625,0.04939597073608417,0.023149522884521566,0.030429934528041082,0.014560823287039115,0.015341346510449716,0.019981184759455983,0.004482449063847094,0.019096525339191952,0.019096525339191955,0.8389200489056373,0.3617929459385137,0.07254549362060574,0.014560823287039115
6,0.2,0.465,0.04970485275173515,0.022510955277735036,0.0300073026296834,0.014992694703896747,0.014934093999938725,0.019995578917247014,0.004779606260442271,0.01900584481003364,0.019005844810033635,0.8310452641459851,0.3765643314951581,0.07221580802947018,0.014992694703896747
6,0.2,0.4675,0.0500221505957523,0.02188713444806465,0.02958860216236295,0.015402935428596498,0.014528975896031415,0.019999975494688238,0.005082883514386349,0.018921660328089618,0.018921660328089614,0.822942465478096,0.39125706966136514,0.07190928504381695,0.015402935428596498
6,0.2,0.47000000000000003,0.050348046715840145,0.021277786683840023,0.02917381475490656,0.01579205614213297,0.01412605955857582,0.019994046338716487,0.005392084303831979,0.018843919505234445,0.01884391950523444,0.8146171114579124,0.40586278235374684,0.07162583339968016,0.01579205614213297
6,0.2,0.47250000000000003,0.050682726510241,0.02068264210142843,0.02876292203614125,0.01616055986942566,0.013725417621904379,0.01997745739519341,0.005707011685093688,0.01877257401406656,0.018772574014066564,0.8060750640174802,0.4203731444596933,0.07136536861166942,0.01616055986942566
6,0.2,0.47500000000000003,0.051026378359375124,0.02010143460937499,0.028355905634893784,0.01650894205103759,0.013327128131637278,0.019949868645624536,0.006027469258371276,0.018707579545946002,0.018707579545946,0.797322578928496,0.4347799047833364,0.07112781296875012,0.01650894205103759
6,0.2,0.47750000000000004,0.051379193657650424,0.01953390187271278,0.02795274717999135,0.016837690614557088,0.012931274677211002,0.019910934043540607,0.0063532620480869495,0.018648895772548628,0.01864889577254863,0.7883662945731282,0.4490749070642712,0.07091309553036321,0.016837690614557088
6,0.2,0.48,0.05174136684544015,0.018979785277440032,0.027553428300260634,0.017147286045641197,0.012537946518490495,0.01986030145054052,0.006684197297324723,0.018596486310894972,0.018596486310894965,0.7792132190489686,0.46325011095797564,0.07072115212288019,0.017147286045641197
6,0.2,0.4825,0.052113095441230405,0.018438829895167715,0.027157930624528648,0.01743820145872177,0.012147238704652619,0.019797612571998524,0.0070200851773458695,0.018550318691819032,0.01855031869181903,0.7698707156477196,0.47729761286457695,0.07055192533639812,0.01743820145872177
6,0.2,0.485,0.05249458007393515,0.017910784447935046,0.026766235781622415,0.01771090266737474,0.011759252183260238,0.019722502892433047,0.007360739414331019,0.01851036433184345,0.01851036433184345,0.7603464867597682,0.4912096664914965,0.0704053645218702,0.01771090266737474
6,0.2,0.4875,0.05288602451538107,0.01739540127319341,0.02637832540036876,0.01796584825435077,0.01137409389719024,0.019634601610536873,0.007705977836474087,0.018476598508431512,0.01847659850843151,0.7506485562692451,0.5049787030353232,0.07028142578857448,0.01796584825435077
6,0.2,0.49,0.05328763571296013,0.01689243628896001,0.025994181109594557,0.018203489641269055,0.010991876866830563,0.019533531573871832,0.008055622845328458,0.018449000338591176,0.018449000338591176,0.7407852505162249,0.5185973508691233,0.07018007200192014,0.018203489641269055
6,0.2,0.4925,0.05369962382245226,0.016401648959139637,0.025613784538126877,0.018424271157974514,0.010612720254648544,0.019418909213224422,0.008409501815849207,0.018427552760808465,0.018427552760808468,0.7307651779142269,0.5320584546234775,0.0701012727815919,0.018424271157974514
6,0.2,0.495,0.054122202241015174,0.01592280225901502,0.02523711731479257,0.018628630111555022,0.010236749408936596,0.019290344476625476,0.008767447429943842,0.018412242520290518,0.018412242520290518,0.7205972073220922,0.5453550935525129,0.07004500450003019,0.018628630111555244
6,0.2,0.4975,0.05455558764034417,0.015455662640906496,0.024864161068418572,0.01881699685502425,0.009864095883265533,0.019147440763030543,0.009129297948616166,0.018403060157504637,0.018403060157504633,0.7102904452794013,0.5584805990803569,0.07001125028125066,0.01881699685502425
6,0.2,0.5,0.05500000000000018,0.015000000000000003,0.02449489742783182,0.018989794855663655,0.009494897427832605,0.018989794855663655,0.009494897427832605,0.018400000000000073,0.018400000000000066,0.6998542122237644,0.5714285714285724,0.07000000000000019,0.018989794855663655
6,0.2,0.5025000000000001,0.05545566264090666,0.014555587640343965,0.024129308021859235,0.019147440763030543,0.009129297948615278,0.018816996855024026,0.009864095883264756,0.018403060157504578,0.018403060157504585,0.6892980178164649,0.584192895231239,0.07001125028125062,0.019147440763030543
6,0.2,0.505,0.055922802259015136,0.014122202241015033,0.023767374479327814,0.019290344476625476,0.008767447429943509,0.018628630111555022,0.010236749408936152,0.018412242520290494,0.018412242520290494,0.6786315355099328,0.5967677540513557,0.07004500450003016,0.019290344476625698
6,0.2,0.5075000000000001,0.056401648959139815,0.013699623822452078,0.02340907842906433,0.019418909213224422,0.008409501815848985,0.018424271157974514,0.010612720254648433,0.018427552760808458,0.018427552760808458,0.6678645764962884,0.6091476437201151,0.0701012727815919,0.019418909213224644
6,0.2,0.51,0.05689243628896014,0.013287635712960048,0.02305440149989593,0.019533531573871832,0.008055622845329125,0.018203489641269055,0.010991876866831118,0.018449000338591218,0.01844900033859121,0.657007063180703,0.6213273844291158,0.07018007200192018,0.01953353157387161
6,0.2,0.5125,0.05739540127319347,0.012886024515380907,0.02270332532064935,0.019634601610536873,0.007705977836473643,0.01796584825435077,0.011374093897189796,0.018476598508431478,0.018476598508431474,0.6460690023263649,0.6333021315149305,0.07028142578857438,0.019634601610536873
6,0.2,0.515,0.05791078444793524,0.012494580073935021,0.022355831520151585,0.019722502892433047,0.007360739414331352,0.01771090266737474,0.011759252183260682,0.018510364331843478,0.018510364331843478,0.6350604580197043,0.6450673848850315,0.07040536452187025,0.01972250289243327
6,0.2,0.5175,0.05843882989516791,0.01211309544123028,0.022011901727229582,0.019797612571998524,0.007020085177346758,0.01743820145872177,0.012147238704653729,0.018550318691819098,0.018550318691819098,0.6239915246047439,0.6566189970444065,0.07055192533639819,0.019797612571998524
6,0.2,0.52,0.058979785277440154,0.011741366845439994,0.0216715175707102,0.01986030145054052,0.006684197297323835,0.017147286045641197,0.012537946518489718,0.018596486310894916,0.018596486310894916,0.6128722997344636,0.667953179692576,0.07072115212288015,0.019860301450540296
6,0.2,0.5225,0.05953390187271286,0.011379193657650244,0.021334660679420494,0.019910934043540607,0.006353262048086616,0.016837690614557088,0.01293127467721078,0.0186488957725486,0.0186488957725486,0.6017128576846729,0.6790665088713275,0.07091309553036311,0.019910934043540385
6,0.2,0.525,0.06010143460937517,0.011026378359374997,0.021001312682187297,0.019949868645624536,0.006027469258371387,0.01650894205103759,0.013327128131637389,0.018707579545946016,0.01870757954594602,0.5905232230720823,0.6899559286542549,0.07112781296875016,0.019949868645624536
6,0.2,0.5275,0.06068264210142854,0.010682726510240874,0.020671455207837603,0.01997745739519341,0.005707011685093355,0.01616055986942566,0.013725417621904157,0.018772574014066543,0.018772574014066547,0.5793133451133742,0.7006187533796588,0.07136536861166942,0.019977457395193632
6,0.2,0.53,0.06127778668384009,0.010348046715840012,0.020345069885198262,0.019994046338716487,0.005392084303831757,0.01579205614213297,0.01412605955857571,0.018843919505234424,0.018843919505234424,0.5680930725558337,0.7110526684388645,0.0716258333996801,0.019994046338716487
6,0.2,0.5325,0.06188713444806474,0.01002215059575215,0.020022138343096307,0.019999975494688238,0.005082883514386349,0.015402935428596498,0.014528975896031415,0.01892166032808961,0.018921660328089604,0.5568721294029305,0.7212557296419985,0.07190928504381688,0.019999975494688238
6,0.2,0.535,0.06251095527773516,0.009704852751735007,0.019702642210358525,0.019995578917247014,0.00477960626044216,0.014992694703896747,0.014934093999938725,0.019005844810033624,0.019005844810033624,0.545660091549988,0.7312263611929786,0.07221580802947017,0.019995578917247014
6,0.2,0.5375,0.06314952288452164,0.009395970736083998,0.01938656311581197,0.019981184759455983,0.00448244906384665,0.014560823287039115,0.01534134651044905,0.019096525339191907,0.019096525339191907,0.5344663644360526,0.7409633523145484,0.07254549362060564,0.019981184759455983
6,0.2,0.54,0.06380311484416018,0.009095325020160024,0.01907388268828353,0.019957115336247,0.0041916069756393615,0.014106802768897753,0.015750671202502953,0.019193758409934276,0.019193758409934272,0.5233001618082406,0.7504658525727466,0.07289843986432021,0.019957115336247222
6,0.2,0.5425,0.06447201263264916,0.008802738963086497,0.018764582556600105,0.019923687187027195,0.003907272447919441,0.01363010693982214,0.01616201084448321,0.019297604672002,0.019297604672002,0.5121704856845162,0.7597333659579739,0.07327475159573565,0.019923687187027195
6,0.2,0.545,0.06515650166261511,0.008518038780615014,0.018458644349588656,0.019881211137947385,0.0036296341327203274,0.013130201716905265,0.01657531305627824,0.019408128983292274,0.019408128983292278,0.5010861075899606,0.7687657437869305,0.07367454044323012,0.019881211137947385
6,0.2,0.5475,0.0658568713198473,0.00824105351415963,0.01815604969607613,0.019829992363832982,0.003358875616318313,0.012606545070914965,0.016990530167646845,0.019525400466354134,0.019525400466354134,0.49005555113045457,0.7775631764959379,0.07409792483400693,0.019829992363832982
6,0.2,0.55,0.06657341500000029,0.007971615000000015,0.01785678022488943,0.01977033044977894,0.0030951740997942068,0.012058586952888195,0.017407619077666303,0.019649492568654534,0.01964949256865453,0.47908707595635436,0.7861261844015628,0.0745450300000003,0.01977033044977894
6,0.2,0.5525,0.06730643014546597,0.007709557838653365,0.017560817564855433,0.019702519452404088,0.0028386990390796285,0.011485769220386688,0.01782654111591464,0.019780483126677344,0.019780483126677344,0.46818866315732605,0.7944556075090166,0.07501598798411933,0.019702519452404088
6,0.2,0.555,0.06805621828241519,0.007454719364415019,0.01726814334480119,0.01962684796077241,0.0025896107600830165,0.01088752556341599,0.018247261905933065,0.019918454433921453,0.01991845443392145,0.45736800211819567,0.8025525944524421,0.07551093764683021,0.01962684796077241
6,0.2,0.5575,0.06882308505800548,0.007206939615067736,0.016978739193553524,0.01954359915697168,0.002348059066708541,0.010263281430006543,0.018669751231393583,0.020063493312866484,0.020063493312866484,0.44663247885454677,0.8104185906539592,0.07603002467307322,0.01954359915697168
6,0.2,0.56,0.0696073402777602,0.006966061301760005,0.01669258673993941,0.019453050876358846,0.002114181861614828,0.009612453951457711,0.01909398290537556,0.020215691190983324,0.020215691190983324,0.4359891658359839,0.8180553257902259,0.0765734015795202,0.019453050876358846
6,0.2,0.5625,0.0704092979431154,0.006731929779052746,0.016409667612785783,0.019355475667466093,0.0018881038011244744,0.00893445186724362,0.019519934643008496,0.020375144180865105,0.02037514418086511,0.4254448132945678,0.8254648006563113,0.07714122772216815,0.019355475667466093
6,0.2,0.5650000000000001,0.07122927628913522,0.006504393015134994,0.016129963440919527,0.019251140851568982,0.0016699350069058205,0.00822867544958239,0.019947587937725997,0.02054195316456248,0.020541953164562476,0.4150058420060571,0.8326492735168575,0.07773366930427021,0.019251140851569204
6,0.2,0.5675,0.07206759782239605,0.0062833015622083665,0.015853455853167643,0.01914030858191862,0.001459769857626747,0.007494516427666964,0.020376927941298195,0.020716223882209384,0.02071622388220938,0.40467833752225624,0.8396112460339413,0.07835089938460442,0.01914030858191862
6,0.2,0.5700000000000001,0.0729245893590402,0.006068508527040017,0.015580126478357017,0.019023235902634106,0.001257685883727544,0.006731357911559321,0.020807943347766478,0.02089806702503051,0.020898067025030515,0.39446804582410155,0.8463534488597545,0.07899309788608022,0.019023235902634106
6,0.2,0.5725,0.07380058206299729,0.005859869541684623,0.015309956945314564,0.018900174807259917,0.0010637427877058236,0.005938574315745848,0.021240626281367136,0.021087598332825842,0.021087598332825842,0.3843803703571961,0.852878826980182,0.07966045160468191,0.018900174807259917
6,0.2,0.5750000000000001,0.07469591148437521,0.005657242734375007,0.015042928882867226,0.018771372296984445,0.0008779816107867822,0.005115531282357422,0.021674972188488573,0.02128493869603188,0.021284938696031888,0.37442037040425213,0.8591905248928011,0.08035315421875022,0.018771372296984445
6,0.2,0.5775,0.07561091759801919,0.005460488700581488,0.01477902391984194,0.01863707043852081,0.0007004240646180104,0.004261585604049323,0.022110979733681146,0.021490214262464384,0.021490214262464384,0.36459276074250185,0.8652918716996342,0.08107140629860068,0.01863707043852103
6,0.2,0.58,0.0765459448422401,0.005269470474240001,0.014518223685065628,0.018497506421651266,0.0005310720436800809,0.0033760851465458597,0.02254865069971501,0.021703556548851297,0.021703556548851297,0.35490191252848696,0.871186366191346,0.08181541531648011,0.018497506421651266
6,0.2,0.5825,0.07750134215771165,0.005084053499148988,0.014260509807365238,0.01835291261643257,0.000369907330550312,0.0024583687708463753,0.022987989891654514,0.02192510255726999,0.02192510255726999,0.34535185534781826,0.8768776619955168,0.08258539565686064,0.01835291261643257
6,0.2,0.585,0.07847746302653508,0.004904105600535014,0.01400586391556769,0.018203516630065364,0.0002168915021016904,0.0015077662550939674,0.02342900504490464,0.022154994896606873,0.022154994896606876,0.3359462803634673,0.8823695528572035,0.0833815686270701,0.018203516630065364
6,0.2,0.5875,0.07947466551147486,0.004729496956787112,0.01375426763849988,0.018049541363425625,7.196604031767251e-05,0.000523598216106258,0.02387170673717398,0.022393381909164036,0.022393381909164033,0.326688544492895,0.887665958115319,0.08420416246826197,0.018049541363425403
6,0.2,0.59,0.08049331229536012,0.004560100071359998,0.013505702604988764,0.0178912050672575,3.3306690738754696e-16,0.0,0.02431610830427733,0.022640417802540145,0.02264041780254014,0.3175816755418811,0.8927709084334332,0.08505341236672012,0.0178912050672575
6,0.2,0.5925,0.08153377072065868,0.004395789744845864,0.013260150443861312,0.017728721398030833,1.2212453270876722e-15,0.0,0.024762225759707324,0.022896262786921147,0.02289626278692115,0.3086283782211234,0.8976885318385748,0.08592956046550454,0.017728721398030833
6,0.2,0.595,0.08259641282921518,0.004236443047215017,0.013017592783944397,0.017562299473458776,1.1102230246251565e-15,0.0,0.025210077717864765,0.023161083217917156,0.02316108321791716,0.29983104097069957,0.9024230401164324,0.08683285587643019,0.017562299473458776
6,0.2,0.5975,0.08368161540216294,0.004081939290225239,0.012778011254064935,0.017392143927679404,7.771561172376096e-16,0.0,0.02565968532089391,0.02343505174509352,0.023435051745093523,0.2911917435170429,0.9069787156062112,0.08776355469238818,0.017392143927679404
6,0.2,0.6,0.08478976000000017,0.003932159999999992,0.012541387483049875,0.01721845496609986,3.3306690738754696e-16,0.0,0.02611107216898667,0.023718347466342445,0.023718347466342445,0.2827122650873618,0.9113598984332174,0.08872192000000016,0.01721845496609986
6,0.2,0.6025,0.08592123300283795,0.003786988889775244,0.012307703099726213,0.01704142841990186,1.1102230246251565e-15,0.0,0.02656426425408387,0.024011156088253424,0.024011156088253417,0.2743940932071837,0.9155709742121847,0.0897082218926132,0.01704142841990186
6,0.2,0.605,0.08707642565081515,0.003646311832814995,0.012076939732920755,0.016861255800211472,4.440892098500626e-16,0.0,0.027019289896855536,0.024313670092641744,0.024313670092641744,0.2662384330080405,0.919616362249366,0.09072273748363015,0.016861255800211694
6,0.2,0.6075,0.08825573408468358,0.0035100168354958695,0.011849079011460562,0.01667812435192939,9.992007221626409e-16,0.0008487176206326552,0.027476179686884317,0.024626088909404643,0.02462608890940464,0.25824621697406996,0.9235005042665867,0.09176575092017945,0.01667812435192939
6,0.2,0.61,0.08945955938656022,0.0033779940105600086,0.011624102564172461,0.016492217107224816,1.2212453270876722e-15,0.002202032987946856,0.02793496642591653,0.024948619095875427,0.024948619095875427,0.25041811505844863,0.9272278536658466,0.09283755339712023,0.016492217107224816
6,0.2,0.6125,0.09068830762084983,0.0032501355505371162,0.011401992019883414,0.016303712938692705,1.1102230246251565e-15,0.003555984757893871,0.028395685074117383,0.025281474522857752,0.025281474522857745,0.242754545103136,0.9308028653485906,0.09393844317138694,0.016303712938692705
6,0.2,0.615,0.09194238987533516,0.003126335701334996,0.01118272900742033,0.016112786612170638,3.3306690738754696e-16,0.004910821181004055,0.028858372699209878,0.025624876567524005,0.025624876567524005,0.23525568349818227,0.9342299860996097,0.09506872557667016,0.016112786612170638
6,0.2,0.6175,0.09322222230243676,0.0030064907359989923,0.010966295155610215,0.015919608839222388,1.5543122344752192e-15,0.006266786453532847,0.029323068428414034,0.025979054313371087,0.025979054313371084,0.22792147601994941,0.9375136455415726,0.09622871303843576,0.015919608839222388
6,0.2,0.62,0.09452822616064016,0.0028904989286399965,0.010752672093279883,0.01572434632927977,4.440892098500626e-16,0.007624120769604836,0.029789813403076293,0.026344244757430822,0.026344244757430826,0.22075164879083592,0.9406582476625316,0.09741872508928015,0.01572434632927977
6,0.2,0.6225,0.09586082785609422,0.0027782605285314953,0.010541841449256396,0.015527161841449866,1.4432899320127035e-15,0.008983060373018548,0.0302586507359367,0.026720693024943946,0.026720693024943946,0.21374571930653585,0.9436681629153311,0.09863908838462572,0.015527161841449866
6,0.2,0.625,0.09722045898437533,0.0026696777343750058,0.010333784852366568,0.015328214235983184,1.2212453270876722e-15,0.010343837608717932,0.030729625470887756,0.02710865259170548,0.027108652591705473,0.20690300748035353,0.9465477208847612,0.09989013671875033,0.015328214235983184
6,0.2,0.6275000000000001,0.09860755637242241,0.002564654668734613,0.010128483931437362,0.01512765852540543,1.1102230246251565e-15,0.011706680973920358,0.03120278454520431,0.027508385514306087,0.02750838551430608,0.20022264665772854,0.9493012035154336,0.10117221104115702,0.015127658525405652
6,0.2,0.63,0.10002256212064026,0.0024630973526400075,0.009925920315295737,0.014925645925311537,1.3322676295501878e-15,0.01307181516891287,0.03167817675411322,0.02792016266849301,0.02792016266849301,0.1937035945577067,0.9519328388908463,0.10248565947328027,0.014925645925311315
6,0.2,0.6325000000000001,0.10146592364517118,0.0023649136803583657,0.00972607563276859,0.014722323904820422,1.3322676295501878e-15,0.01443946114750716,0.0321558527176512,0.028344263995886663,0.028344263995886666,0.1873446441017418,0.9544467955518088,0.10383083732552954,0.014722323904820422
6,0.2,0.635,0.10293809372033523,0.0022700133943350065,0.009528931512682864,0.01451783623669578,9.992007221626409e-16,0.015809836167158586,0.0326358648497288,0.02878097875929458,0.028780978759294577,0.1811444340937895,0.9568471773404147,0.10520810711467024,0.01451783623669578
6,0.2,0.6375000000000001,0.10443953052124053,0.002178308060302734,0.009334469583865471,0.014312323047125375,6.661338147750939e-16,0.017183153838748133,0.03311826732932899,0.02923060580687329,0.029230605806873287,0.17510145971916882,0.9591380187540244,0.10661783858154326,0.014312323047125597
6,0.2,0.64,0.10597069766656028,0.002089711042560003,0.009142671475143378,0.014105920865166821,1.1102230246251565e-15,0.018559624176024636,0.033603116073771866,0.029693453845395235,0.02969345384539524,0.16921408283312808,0.9613232807922254,0.10806040870912029,0.014105920865166821
6,0.2,0.6425,0.10753206426148045,0.0020041374794177377,0.00895351881534348,0.013898762671851417,6.661338147750939e-16,0.01993945364471239,0.03409046871397925,0.030169841722888044,0.030169841722888044,0.16348054201336165,0.9634068472785206,0.10953620174089818,0.013898762671851417
6,0.2,0.645,0.10912410494081533,0.0019215042588150075,0.008766993233292738,0.013690977948955352,1.4432899320127035e-15,0.021322845211279473,0.03458038457168833,0.030660098720920972,0.030660098720920976,0.15789896235396444,0.9653925216374715,0.11104560919963033,0.013690977948955574
6,0.2,0.6475,0.11074729991229113,0.0018417299941033574,0.008583076357818013,0.013482692727429413,6.661338147750939e-16,0.022709998391369224,0.035072924638531955,0.03116456485682055,0.031164564856820544,0.15246736498136465,0.9672840241072411,0.11258902990639448,0.01348269272742919
6,0.2,0.65,0.11240213500000024,0.0017647349999999967,0.008401749817746301,0.013274029635492512,5.551115123125783e-16,0.024101109297892886,0.035568151556964134,0.031683591196110514,0.0316835911961105,0.14718367627572312,0.9690849893668804,0.11416687000000024,0.013274029635492735
6,0.2,0.6525,0.1140891016880223,0.0016904412687096127,0.00822299524190454,0.013065107946389931,7.771561172376096e-16,0.025496370688787406,0.036066129602944086,0.03221754017547461,0.03221754017547461,0.14204573678404592,0.9707989645572992,0.11577954295673192,0.013065107946389709
